332.5,316.28,329.98,646.9,628,642.2,464.8,454.7,458.9,340.45,329.25,339.15,2467.65,2379.75,2445.5,801.65,780,799.45,166.4,164.2,165.75	389,381.55,387.65,896.4,871.1,888.05,113.2,111,112.5,471.55,461.25,469.15,1460.8,1442.5,1448.65,204.95,198.45,200.8,353.5,344.3,349.05	289.55,285.3,286,39.15,37.15,38.6,1114.5,1080,1106,260.9,256.2,259.55,799.9,772.4,796.4,109.3,105.75,108.9,1044,1008,1039.6
332.79,325.52,327.24,646,630.6,636.05,467,452.1,457.7,339.1,332.95,334.3,2526.9,2448.2,2469.45,800.05,764,790.05,169.1,164.45,168.1	389.55,377,379.1,891.85,855.85,866.5,113.05,109.75,111.35,467,454.1,460.85,1453.85,1397.1,1403.2,201,191,194.15,357.95,344.2,346.9	288,282.1,286.9,39.15,35.9,36.2,1108.9,1067.25,1075.85,262.95,259,262.15,804.7,787.3,795.55,109.6,104.5,106.6,1063,1035.05,1044.1
335.88,321.11,334.06,659.95,637.45,654,474,452.4,471.25,346.3,333.4,344.65,2567.8,2468.95,2553.45,824,780.25,815.6,170,164.55,168.3	379.95,374,375.7,894.7,857.5,890.8,113.4,110.05,113.05,477.4,456.45,475.35,1402,1349.3,1368.75,194.25,189.3,191.25,349.7,341.8,347.65	289.9,283.3,288.05,36.65,35.05,36.4,1115,1057.4,1108.7,271.8,260.35,269.8,812.7,783.8,807.5,109.9,104.7,109.5,1062.05,1035.4,1058.9
332.06,322.51,324.8,655,637,640.3,473.95,462.3,464.55,343,337.2,340.25,2548,2495.05,2510.8,821.9,804.3,806.55,168.8,165.1,167.55	389,373.2,378.95,889,866.4,873.4,114.4,110.15,110.75,474.55,453.1,457.15,1404.2,1356.15,1361.65,202.7,190.35,199.5,353.5,336.25,341.65	289.5,278.75,282.55,37.7,34.9,35.2,1112,1078.45,1084.8,267.8,262.95,267,824.7,795,808.8,109.15,102.95,105.05,1067.35,1035,1038.35
323,314.7,319.4,634.8,615.55,632.95,460.1,447.6,456.45,338.45,333.1,335.5,2494.65,2455,2471.8,818.8,796.15,811.5,166.15,164.05,165.15	383.75,372.15,382.65,861.25,837,841,110.1,107.85,109.6,451,443,447,1348,1304,1324.1,198.2,191.5,193.35,335.05,325,332.1	287.2,276.55,285.45,35.15,33.75,34.8,1104.75,1073.65,1082.95,270.7,263.1,269.1,803.85,785.55,791.95,104.75,99.15,100.2,1047.1,1016.7,1042.4
325.8,316,320.8,636.25,617.1,621.4,456.95,440,446.65,338.3,324.6,327.9,2477.55,2402.35,2430.1,880,777,779.95,165.95,162.5,164.2	383.55,366.35,370.8,847.9,792.5,803.55,113.15,106.85,108.8,454.5,435.55,440.45,1364,1314.1,1338.75,196.75,189.45,191.55,339,327.05,335.9	288.1,279.5,280.45,35.55,33.65,35.15,1109.5,1079.3,1099.6,270.25,263.1,264.75,793,767.6,775.1,102.15,98.35,99.9,1056.95,1025,1041.5
324,309.65,313.4,641.3,621.15,627.55,453.95,438,440.2,329.75,320.75,323,2493.25,2427.4,2446.7,797.8,780,787.7,166.45,163,164.8	375.4,366.65,367.75,805.2,765.3,782.05,110.95,108.35,110.2,447.9,426.25,430.9,1372,1345.05,1348.95,196.2,192.05,193.25,342.95,328,329.35	284.85,279.25,282.7,35.95,34.3,34.9,1120,1079.1,1085.1,270.3,264,264.7,781.7,764.55,771.3,101.5,98.65,99.25,1063,1044,1047.35
326.5,317.5,324.9,658.2,638.7,647.8,461.55,447.85,451.8,331.85,327,330.75,2572.95,2486.35,2506.55,807.3,794.65,799.6,169.75,166.1,167.35	376.95,349.7,355.05,832,813.35,825.7,118,113.65,116.6,457,441.35,448.6,1404.8,1376.25,1397.45,205.5,200,204.55,346.5,331.1,334.95	291.15,285.25,286.05,36.7,35.95,36.35,1123.9,1099.5,1113.55,271.45,262.1,265.7,808.95,787.8,805.6,104.35,101,103.8,1080.75,1041.9,1052.05
332.5,325.15,331.75,667.3,645.15,663.85,459.9,450.9,456.9,335.3,326.35,333.2,2592.5,2522.65,2580.65,815,797.2,811.45,171.85,164.8,171.1	366.8,345.05,363.45,849.9,817.55,845.85,122.25,116.5,121.85,457,444.45,455.5,1403.3,1371.9,1391.95,216,194.15,215.05,351.25,335.5,350.05	289.05,281.95,283.85,38,35.4,37.7,1090,1066,1069.55,275.45,265,274.7,834,806.65,832.35,105.9,102.5,104.5,1077.55,1050.2,1069.3
337.25,325,326.35,679.8,665.7,668,467.85,456.25,459.6,334.95,326.2,327.1,2587.9,2486,2500.5,818,797.5,801.45,176.85,171.1,176.4	380,367.5,374.85,862,829.95,833.45,125,119.35,121.35,463.95,451.1,453.1,1430,1403.35,1414.65,223.4,213.5,221.1,355,339.75,341.75	287.75,280.8,282.15,38.9,37.4,38.6,1088.8,1065,1071.45,273.9,268.2,269.4,843.65,826,830.55,108,104.7,107.5,1080.6,1040,1044.3
338,326.15,336.1,674.7,660,672.4,471.85,455.2,469.25,332.05,326.8,331,2681.7,2585.5,2673.75,814.4,786.4,810.9,178.5,175.05,178	378,370.2,374.7,864.7,835.7,862.35,124.25,121.4,123.85,475.85,455.15,471.95,1452.95,1405.6,1448.95,227.8,222.5,227.05,359,348.55,352.05	287.65,282.75,287.15,39.9,38.1,39.65,1089.8,1065,1085.6,272.5,268,272,855,829.55,852.6,110.65,105.65,110.15,1092.5,1065.3,1083.55
341.95,331,332.6,674.7,663.3,664.95,477.2,468,470.95,333.35,325,327.3,2717,2671.65,2682.85,817.6,794,798.55,178.3,173.5,174.1	376.85,366.85,370.85,887.9,866.2,876.7,124.6,119.55,120.2,477.5,468.5,472.05,1454.2,1415.6,1421.45,230.8,222.25,226.75,356.35,349,349.95	289.55,286,287.95,40.1,38.25,38.5,1083.6,1052.55,1057.7,275.45,265.2,265.55,859.9,843.7,847.85,111.35,106.6,108.05,1107.5,1081.4,1093.1
338.6,329.3,333.7,671.9,660.35,669.7,478.35,467,476.3,335.25,327.95,333.15,2735,2676,2727.4,811.9,795.65,809.1,176.8,172.8,173.55	385.15,369.15,384.1,900,872.3,892.4,126.25,119,125.2,478.1,468.05,476.9,1432.8,1403.1,1413.05,225.7,214.55,218.05,365.8,348.45,364.4	291.5,284.3,289.05,38.8,37.6,38.5,1051.1,1022.1,1032.2,269.4,264.1,267.85,873.65,844.1,870.65,109,106.1,108.25,1139.85,1090,1134.95
335.85,324.8,325.75,678,665.2,673.7,481.05,473.05,478.4,335.85,330.35,334.05,2753.25,2706,2729.55,820.9,810.7,813.55,173.5,168,168.7	386.9,377.5,379.85,902,885.35,895.9,125.7,121.15,123.55,481.95,468.2,472.95,1421.5,1378,1380.7,220.25,215.25,218.75,366.75,355.65,357.25	291,285.15,290.25,39.25,36.4,36.85,1067.2,1012.65,1055,272,267.05,269.95,870.8,834.15,836.55,109,105.3,106.05,1150,1111.3,1120
325.7,320.1,322.95,677.9,666.2,674.5,481.1,472.4,478.8,336.2,329.05,330.6,2709.95,2676,2694.8,810.25,796.25,807.95,171.05,168.1,169	379.4,372.5,375.35,885.4,868.1,877.95,123.55,120,122.6,472.9,462.3,465.7,1369.1,1339,1351.75,220.6,213.3,218.9,352.15,343.6,346.8	289.8,285.75,287.15,36.4,35.2,35.5,1067.25,1041.55,1055.9,271.9,263.6,264.35,829.6,814.65,823.4,104.7,103,103.8,1071.75,1021.75,1034.3
327.7,323,325.75,678.5,671.3,676.25,494.5,479,492.75,334.3,327.5,333,2727,2693.6,2721.55,819,809.25,813.65,172.65,168.7,172.35	387.25,372.6,385.9,909.4,888,906.35,128,123.2,127.1,477.8,466.05,476.7,1410.55,1358.5,1405.3,225.6,212.35,214.3,358.75,347.7,357.4	292,285.85,290.5,37.75,35.75,37.05,1076,1053.9,1069.4,270.05,263.5,269.1,846.95,825.8,845.15,107.5,104.55,107.15,1054.5,1034.3,1049.3
323.75,316.7,319.4,671,640.5,647.45,492.75,481.35,491.25,333.25,328.5,331.7,2757,2688.6,2747.65,811.1,788,803.15,172,168.35,171.65	392,380.05,390.55,888.65,868.65,880.65,125.9,120.95,122.35,474.4,462.1,473.2,1394.3,1371.1,1390.3,212.2,206.7,209.85,355.75,346.75,354.9	290.85,286,289.95,36.5,35.05,36,1082.4,1059.6,1080.25,268.8,264.25,267.45,842.8,795.85,840.55,107.9,104.2,107.25,1048,1030.25,1045.35
326.75,318.4,320.65,651.8,631.8,635.35,492.9,484.6,487.3,333.1,326,326.85,2750.1,2710,2726.4,811.4,796.5,802.85,171.1,169.25,170	391.25,377.2,379,884.85,866.6,870.95,123.45,120,121.1,474.5,465,466.75,1421.9,1327.1,1337.2,212.85,204.6,205.95,358,351,354.3	290.5,286.25,287.2,36.8,35.15,35.25,1118,1088,1094.15,268.4,264.45,266.25,851.3,833.05,836.9,107.5,105.35,105.85,1060.75,1043.1,1049.3
327.45,318.15,319.45,649.35,635.9,642.25,497.55,484.25,486.05,338.85,329.25,337.1,2780,2740.6,2773.55,815.65,808.4,810.4,173.4,170.9,171.4	385.20,378.05,383.75,899.00,862.40,870.05,125.00,121.75,122.85,477.90,469.75,471.50,1349.90,1295.20,1298.60,212.75,206.00,209.45,365.95,356.00,358.45	291.20,288.10,289.60,36.50,34.60,34.85,1120.45,1104.00,1110.00,277.00,268.30,276.15,855.65,844.70,848.30,107.75,105.50,106.30,1091.90,1060.00,1080.40
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
331.35,318.75,319.55,698.45,682.25,689.6,495,479.45,492.55,375.4,346.5,372.5,2911,2872.25,2885,875.65,857.75,872,184.35,178.5,180.8,397.7,390.1,393.8,958,926.4,935,135.5,131.1,131.75,515,504,513,1432.5,1405.2,1410,211.35,203.6,209.55,386.6,365.45,369.25,300.15,294.55,296.9,43.1,40.1,42.25,1125.5,1051,1119.8,285.65,278.3,280.1,902.9,880.35,880.9,117,112.7,113.1,1135.95,1115.65,1119.5
